player_last_name,player_first_name,Team,Pos.,Completions,Targets,Comp %,TDs,Season,Week
Kendricks, Lance,LAR,TE,1,1,100.00,0,2016,10
Adams, Jerell,NYG,TE,1,1,100.00,1,2016,10
Anderson, Stephen,HOU,TE,1,1,100.00,1,2016,10
Ertz, Zach,PHI,TE,1,1,100.00,0,2016,10
Beckham, Odell,NYG,WR,1,1,100.00,1,2016,10
Bennett, Martellus,NE,TE,1,1,100.00,0,2016,10
Sproles, Darren,PHI,RB,1,1,100.00,0,2016,10
Benjamin, Kelvin,CAR,WR,1,1,100.00,0,2016,10
Griffin, Ryan,HOU,TE,1,1,100.00,1,2016,10
Gates, Antonio,SD,TE,1,1,100.00,1,2016,10
Yeldon, T.J.,JAX,RB,1,1,100.00,0,2016,10
Crowder, Jamison,WAS,WR,1,1,100.00,1,2016,10
Prosise, C.J.,SEA,RB,1,1,100.00,0,2016,10
Gurley, Todd,LAR,RB,1,1,100.00,0,2016,10
Kelley, Rob,WAS,RB,1,1,100.00,0,2016,10
Marshall, Brandon,NYJ,WR,1,1,100.00,1,2016,10
Williams, Damien,MIA,RB,1,1,100.00,1,2016,10
McDonald, Vance,SF,TE,1,1,100.00,0,2016,10
Fasano, Anthony,TEN,TE,1,1,100.00,1,2016,10
Lasike, Paul,CHI,FB,1,1,100.00,0,2016,10
Lewis, Marcedes,JAX,TE,1,1,100.00,0,2016,10
James, Jesse,PIT,TE,1,1,100.00,0,2016,10
Waller, Darren,BAL,TE,1,1,100.00,1,2016,10
Wright, Kendall,TEN,WR,1,1,100.00,1,2016,10
King, Tavarres,NYG,WR,1,1,100.00,0,2016,10
Thielen, Adam,MIN,WR,1,1,100.00,1,2016,10
Henry, Hunter,SD,TE,1,1,100.00,1,2016,10
Kerley, Jeremy,SF,WR,1,1,100.00,1,2016,10
Booker, Devontae,DEN,RB,1,1,100.00,0,2016,10
Robinson, Allen,JAX,WR,1,1,100.00,1,2016,10
Agholor, Nelson,PHI,WR,0,1,0.00,0,2016,10
Kelce, Travis,KC,TE,0,1,0.00,0,2016,10
Shorts, Cecil,TB,WR,0,1,0.00,0,2016,10
Sims, Dion,MIA,TE,0,1,0.00,0,2016,10
Taylor, Jordan,DEN,WR,0,1,0.00,1,2016,10
Forte, Matt,NYJ,RB,0,1,0.00,0,2016,10
Gordon, Melvin,SD,RB,0,1,0.00,0,2016,10
Jeffery, Alshon,CHI,WR,0,1,0.00,0,2016,10
Green, Virgil,DEN,TE,0,1,0.00,0,2016,10
Bernard, Gio,CIN,RB,0,1,0.00,0,2016,10
Lockett, Tyler,SEA,WR,0,1,0.00,0,2016,10
Eifert, Tyler,CIN,TE,0,1,0.00,0,2016,10
Parker, DeVante,MIA,WR,0,1,0.00,0,2016,10
Williams, Tyrell,SD,WR,0,1,0.00,0,2016,10
Valles, Hakeem,ARI,TE,0,1,0.00,0,2016,10
Line, Zach,MIN,FB,0,1,0.00,0,2016,10
Grant, Ryan,WAS,WR,0,1,0.00,0,2016,10
West, Terrance,BAL,RB,0,1,0.00,0,2016,10
Boyd, Tyler,CIN,WR,0,1,0.00,0,2016,10
Inman, Dontrelle,SD,WR,0,1,0.00,0,2016,10
Hyde, Carlos,SF,RB,0,1,0.00,0,2016,10
Wallace, Mike,BAL,WR,0,1,0.00,0,2016,10
Travis, Ross,KC,TE,0,1,0.00,0,2016,10
Richardson, Paul,SEA,WR,0,1,0.00,0,2016,10
Sanders, Emmanuel,DEN,WR,0,1,0.00,0,2016,10
Tye, Will,NYG,TE,0,1,0.00,0,2016,10
Miller, Braxton,HOU,WR,3,5,60.00,1,2016,11
Cook, Jared,GB,TE,3,5,60.00,1,2016,11
Shepard, Sterling,NYG,WR,2,3,66.67,1,2016,11
Witten, Jason,DAL,TE,2,3,66.67,0,2016,11
Edelman, Julian,NE,WR,2,3,66.67,1,2016,11
Kelce, Travis,KC,TE,1,3,33.33,0,2016,11
Boyd, Tyler,CIN,WR,2,2,100.00,1,2016,11
Ajayi, Jay,MIA,RB,2,2,100.00,0,2016,11
Bryant, Dez,DAL,WR,2,2,100.00,2,2016,11
Fleener, Coby,NO,TE,2,2,100.00,1,2016,11
Moncrief, Donte,IND,WR,2,2,100.00,1,2016,11
Crowell, Isaiah,CLE,RB,2,2,100.00,0,2016,11
Amendola, Danny,NE,WR,2,2,100.00,1,2016,11
Bell, LeVeon,PIT,RB,2,2,100.00,0,2016,11
Adams, Davante,GB,WR,2,2,100.00,0,2016,11
Green-Beckham, Dorial,PHI,WR,2,2,100.00,1,2016,11
Robinson, Allen,JAX,WR,1,2,50.00,1,2016,11
Fitzgerald, Larry,ARI,WR,1,2,50.00,0,2016,11
